,videoname,filepath,poi,context,model,label,in_ref,in_tst
3109,id01098/qH-QaNhCtdI/00441,/nas/datasets/voxceleb2/mp4_dev/id01098/qH-QaNhCtdI/00441.mp4,id01098,qH-QaNhCtdI,ref,0,1,0
3110,id01099/0E7TxYeHunU/00001,/nas/datasets/voxceleb2/mp4_dev/id01099/0E7TxYeHunU/00001.mp4,id01099,0E7TxYeHunU,ref,0,1,0
3111,id01099/3bKyqc6uVBQ/00058,/nas/datasets/voxceleb2/mp4_dev/id01099/3bKyqc6uVBQ/00058.mp4,id01099,3bKyqc6uVBQ,ref,0,1,0
3112,id01099/3bKyqc6uVBQ/00030,/nas/datasets/voxceleb2/mp4_dev/id01099/3bKyqc6uVBQ/00030.mp4,id01099,3bKyqc6uVBQ,ref,0,1,0
3113,id01099/3bKyqc6uVBQ/00046,/nas/datasets/voxceleb2/mp4_dev/id01099/3bKyqc6uVBQ/00046.mp4,id01099,3bKyqc6uVBQ,ref,0,1,0
3114,id01099/EhQKmzL-UkE/00129,/nas/datasets/voxceleb2/mp4_dev/id01099/EhQKmzL-UkE/00129.mp4,id01099,EhQKmzL-UkE,ref,0,1,0
3115,id01099/SDUO4STukO0/00147,/nas/datasets/voxceleb2/mp4_dev/id01099/SDUO4STukO0/00147.mp4,id01099,SDUO4STukO0,ref,0,1,0
3116,id01099/UNMrKOZsXZU/00179,/nas/datasets/voxceleb2/mp4_dev/id01099/UNMrKOZsXZU/00179.mp4,id01099,UNMrKOZsXZU,ref,0,1,0
3117,id01099/Z5TkCyGfobY/00198,/nas/datasets/voxceleb2/mp4_dev/id01099/Z5TkCyGfobY/00198.mp4,id01099,Z5TkCyGfobY,ref,0,1,0
3118,id01099/kvvTEEThKrM/00238,/nas/datasets/voxceleb2/mp4_dev/id01099/kvvTEEThKrM/00238.mp4,id01099,kvvTEEThKrM,ref,0,1,0
3119,id01099/xVluNwqj2T0/00263,/nas/datasets/voxceleb2/mp4_dev/id01099/xVluNwqj2T0/00263.mp4,id01099,xVluNwqj2T0,ref,0,1,0
3120,id01102/6DwQbQFZuzk/00001,/nas/datasets/voxceleb2/mp4_dev/id01102/6DwQbQFZuzk/00001.mp4,id01102,6DwQbQFZuzk,ref,0,1,0
3121,id01102/9YS_03AhnMA/00066,/nas/datasets/voxceleb2/mp4_dev/id01102/9YS_03AhnMA/00066.mp4,id01102,9YS_03AhnMA,ref,0,1,0
3122,id01102/9YS_03AhnMA/00029,/nas/datasets/voxceleb2/mp4_dev/id01102/9YS_03AhnMA/00029.mp4,id01102,9YS_03AhnMA,ref,0,1,0
3123,id01102/C-W8-8ZQE0k/00109,/nas/datasets/voxceleb2/mp4_dev/id01102/C-W8-8ZQE0k/00109.mp4,id01102,C-W8-8ZQE0k,ref,0,1,0
3124,id01102/PDFQi-Eg5WA/00157,/nas/datasets/voxceleb2/mp4_dev/id01102/PDFQi-Eg5WA/00157.mp4,id01102,PDFQi-Eg5WA,ref,0,1,0
3125,id01102/SsuERJuGA7k/00181,/nas/datasets/voxceleb2/mp4_dev/id01102/SsuERJuGA7k/00181.mp4,id01102,SsuERJuGA7k,ref,0,1,0
3126,id01102/dsNU0Q9LkY4/00203,/nas/datasets/voxceleb2/mp4_dev/id01102/dsNU0Q9LkY4/00203.mp4,id01102,dsNU0Q9LkY4,ref,0,1,0
3127,id01102/kWUSqJtYJFw/00274,/nas/datasets/voxceleb2/mp4_dev/id01102/kWUSqJtYJFw/00274.mp4,id01102,kWUSqJtYJFw,ref,0,1,0
3128,id01102/l74cnmoSyIs/00287,/nas/datasets/voxceleb2/mp4_dev/id01102/l74cnmoSyIs/00287.mp4,id01102,l74cnmoSyIs,ref,0,1,0
3129,id01102/xOllyu7IsEc/00321,/nas/datasets/voxceleb2/mp4_dev/id01102/xOllyu7IsEc/00321.mp4,id01102,xOllyu7IsEc,ref,0,1,0
3130,id01105/0D8BYPoprDU/00001,/nas/datasets/voxceleb2/mp4_dev/id01105/0D8BYPoprDU/00001.mp4,id01105,0D8BYPoprDU,ref,0,1,0
3131,id01105/5nwTiFd5Zbg/00016,/nas/datasets/voxceleb2/mp4_dev/id01105/5nwTiFd5Zbg/00016.mp4,id01105,5nwTiFd5Zbg,ref,0,1,0
3132,id01105/5yR-Gqib0JE/00021,/nas/datasets/voxceleb2/mp4_dev/id01105/5yR-Gqib0JE/00021.mp4,id01105,5yR-Gqib0JE,ref,0,1,0
3133,id01105/E4bDsMZ2Rkw/00031,/nas/datasets/voxceleb2/mp4_dev/id01105/E4bDsMZ2Rkw/00031.mp4,id01105,E4bDsMZ2Rkw,ref,0,1,0
3134,id01105/TTZMTUc7Adk/00041,/nas/datasets/voxceleb2/mp4_dev/id01105/TTZMTUc7Adk/00041.mp4,id01105,TTZMTUc7Adk,ref,0,1,0
3135,id01105/_PmJbaQaVF8/00053,/nas/datasets/voxceleb2/mp4_dev/id01105/_PmJbaQaVF8/00053.mp4,id01105,_PmJbaQaVF8,ref,0,1,0
3136,id01105/jwdX6dXfNrQ/00063,/nas/datasets/voxceleb2/mp4_dev/id01105/jwdX6dXfNrQ/00063.mp4,id01105,jwdX6dXfNrQ,ref,0,1,0
3137,id01105/nZwDIqsctx4/00076,/nas/datasets/voxceleb2/mp4_dev/id01105/nZwDIqsctx4/00076.mp4,id01105,nZwDIqsctx4,ref,0,1,0
3138,id01105/tm4-NguJ7Vo/00088,/nas/datasets/voxceleb2/mp4_dev/id01105/tm4-NguJ7Vo/00088.mp4,id01105,tm4-NguJ7Vo,ref,0,1,0
3139,id01105/xhuut9GyGVE/00111,/nas/datasets/voxceleb2/mp4_dev/id01105/xhuut9GyGVE/00111.mp4,id01105,xhuut9GyGVE,ref,0,1,0
3140,id01123/29-J21YSIKU/00001,/nas/datasets/voxceleb2/mp4_dev/id01123/29-J21YSIKU/00001.mp4,id01123,29-J21YSIKU,ref,0,1,0
3141,id01123/HA0BYzPJtUk/00014,/nas/datasets/voxceleb2/mp4_dev/id01123/HA0BYzPJtUk/00014.mp4,id01123,HA0BYzPJtUk,ref,0,1,0
3142,id01123/LZY2RpBKmZA/00032,/nas/datasets/voxceleb2/mp4_dev/id01123/LZY2RpBKmZA/00032.mp4,id01123,LZY2RpBKmZA,ref,0,1,0
3143,id01123/LZY2RpBKmZA/00021,/nas/datasets/voxceleb2/mp4_dev/id01123/LZY2RpBKmZA/00021.mp4,id01123,LZY2RpBKmZA,ref,0,1,0
3144,id01123/Rh8JMXD9S2E/00041,/nas/datasets/voxceleb2/mp4_dev/id01123/Rh8JMXD9S2E/00041.mp4,id01123,Rh8JMXD9S2E,ref,0,1,0
3145,id01123/XYPeWbaBfPI/00056,/nas/datasets/voxceleb2/mp4_dev/id01123/XYPeWbaBfPI/00056.mp4,id01123,XYPeWbaBfPI,ref,0,1,0
3146,id01123/iR6m_SiKFi8/00093,/nas/datasets/voxceleb2/mp4_dev/id01123/iR6m_SiKFi8/00093.mp4,id01123,iR6m_SiKFi8,ref,0,1,0
3147,id01123/iR6m_SiKFi8/00084,/nas/datasets/voxceleb2/mp4_dev/id01123/iR6m_SiKFi8/00084.mp4,id01123,iR6m_SiKFi8,ref,0,1,0
3148,id01123/rNY5jg1hSqY/00108,/nas/datasets/voxceleb2/mp4_dev/id01123/rNY5jg1hSqY/00108.mp4,id01123,rNY5jg1hSqY,ref,0,1,0
3149,id01123/u3dHd8TeWDo/00114,/nas/datasets/voxceleb2/mp4_dev/id01123/u3dHd8TeWDo/00114.mp4,id01123,u3dHd8TeWDo,ref,0,1,0
3150,id01124/2hP67xXm9pg/00001,/nas/datasets/voxceleb2/mp4_dev/id01124/2hP67xXm9pg/00001.mp4,id01124,2hP67xXm9pg,ref,0,1,0
3151,id01124/2hg7q9O8xLo/00026,/nas/datasets/voxceleb2/mp4_dev/id01124/2hg7q9O8xLo/00026.mp4,id01124,2hg7q9O8xLo,ref,0,1,0
3152,id01124/2hg7q9O8xLo/00021,/nas/datasets/voxceleb2/mp4_dev/id01124/2hg7q9O8xLo/00021.mp4,id01124,2hg7q9O8xLo,ref,0,1,0
3153,id01124/2hg7q9O8xLo/00006,/nas/datasets/voxceleb2/mp4_dev/id01124/2hg7q9O8xLo/00006.mp4,id01124,2hg7q9O8xLo,ref,0,1,0
3154,id01124/68HxXSitfdc/00033,/nas/datasets/voxceleb2/mp4_dev/id01124/68HxXSitfdc/00033.mp4,id01124,68HxXSitfdc,ref,0,1,0
3155,id01124/7Y-51ooBIWQ/00044,/nas/datasets/voxceleb2/mp4_dev/id01124/7Y-51ooBIWQ/00044.mp4,id01124,7Y-51ooBIWQ,ref,0,1,0
3156,id01124/7k6ZjrWv368/00052,/nas/datasets/voxceleb2/mp4_dev/id01124/7k6ZjrWv368/00052.mp4,id01124,7k6ZjrWv368,ref,0,1,0
3157,id01124/BGoruApW9qU/00056,/nas/datasets/voxceleb2/mp4_dev/id01124/BGoruApW9qU/00056.mp4,id01124,BGoruApW9qU,ref,0,1,0
3158,id01124/R50ZfHfvVQA/00067,/nas/datasets/voxceleb2/mp4_dev/id01124/R50ZfHfvVQA/00067.mp4,id01124,R50ZfHfvVQA,ref,0,1,0
3159,id01124/aMVeGf1PMPA/00075,/nas/datasets/voxceleb2/mp4_dev/id01124/aMVeGf1PMPA/00075.mp4,id01124,aMVeGf1PMPA,ref,0,1,0
3160,id01126/0u_qLBcN4nc/00001,/nas/datasets/voxceleb2/mp4_dev/id01126/0u_qLBcN4nc/00001.mp4,id01126,0u_qLBcN4nc,ref,0,1,0
3161,id01126/0u_qLBcN4nc/00004,/nas/datasets/voxceleb2/mp4_dev/id01126/0u_qLBcN4nc/00004.mp4,id01126,0u_qLBcN4nc,ref,0,1,0
3162,id01126/2mENn4qUOqo/00008,/nas/datasets/voxceleb2/mp4_dev/id01126/2mENn4qUOqo/00008.mp4,id01126,2mENn4qUOqo,ref,0,1,0
3163,id01126/EvFrxre4xHI/00010,/nas/datasets/voxceleb2/mp4_dev/id01126/EvFrxre4xHI/00010.mp4,id01126,EvFrxre4xHI,ref,0,1,0
3164,id01126/F_VrOc3Xqi4/00013,/nas/datasets/voxceleb2/mp4_dev/id01126/F_VrOc3Xqi4/00013.mp4,id01126,F_VrOc3Xqi4,ref,0,1,0
3165,id01126/IDMvFYQyMdI/00022,/nas/datasets/voxceleb2/mp4_dev/id01126/IDMvFYQyMdI/00022.mp4,id01126,IDMvFYQyMdI,ref,0,1,0
3166,id01126/IDMvFYQyMdI/00017,/nas/datasets/voxceleb2/mp4_dev/id01126/IDMvFYQyMdI/00017.mp4,id01126,IDMvFYQyMdI,ref,0,1,0
3167,id01126/IDMvFYQyMdI/00014,/nas/datasets/voxceleb2/mp4_dev/id01126/IDMvFYQyMdI/00014.mp4,id01126,IDMvFYQyMdI,ref,0,1,0
3168,id01126/QMyzehv4zsg/00030,/nas/datasets/voxceleb2/mp4_dev/id01126/QMyzehv4zsg/00030.mp4,id01126,QMyzehv4zsg,ref,0,1,0
3169,id01126/QMyzehv4zsg/00026,/nas/datasets/voxceleb2/mp4_dev/id01126/QMyzehv4zsg/00026.mp4,id01126,QMyzehv4zsg,ref,0,1,0
3170,id01154/2VLFR21pY9Y/00001,/nas/datasets/voxceleb2/mp4_dev/id01154/2VLFR21pY9Y/00001.mp4,id01154,2VLFR21pY9Y,ref,0,1,0
3171,id01154/2VLFR21pY9Y/00005,/nas/datasets/voxceleb2/mp4_dev/id01154/2VLFR21pY9Y/00005.mp4,id01154,2VLFR21pY9Y,ref,0,1,0
3172,id01154/JEOnxpn8ufQ/00038,/nas/datasets/voxceleb2/mp4_dev/id01154/JEOnxpn8ufQ/00038.mp4,id01154,JEOnxpn8ufQ,ref,0,1,0
3173,id01154/JEOnxpn8ufQ/00025,/nas/datasets/voxceleb2/mp4_dev/id01154/JEOnxpn8ufQ/00025.mp4,id01154,JEOnxpn8ufQ,ref,0,1,0
3174,id01154/SIlSV0rIqOs/00049,/nas/datasets/voxceleb2/mp4_dev/id01154/SIlSV0rIqOs/00049.mp4,id01154,SIlSV0rIqOs,ref,0,1,0
3175,id01154/SN0zAyMsj10/00063,/nas/datasets/voxceleb2/mp4_dev/id01154/SN0zAyMsj10/00063.mp4,id01154,SN0zAyMsj10,ref,0,1,0
3176,id01154/SN0zAyMsj10/00051,/nas/datasets/voxceleb2/mp4_dev/id01154/SN0zAyMsj10/00051.mp4,id01154,SN0zAyMsj10,ref,0,1,0
3177,id01154/eRhTEiOOy6Q/00084,/nas/datasets/voxceleb2/mp4_dev/id01154/eRhTEiOOy6Q/00084.mp4,id01154,eRhTEiOOy6Q,ref,0,1,0
3178,id01154/op7U_65ql2w/00098,/nas/datasets/voxceleb2/mp4_dev/id01154/op7U_65ql2w/00098.mp4,id01154,op7U_65ql2w,ref,0,1,0
3179,id01154/uL1MmcuOXyE/00149,/nas/datasets/voxceleb2/mp4_dev/id01154/uL1MmcuOXyE/00149.mp4,id01154,uL1MmcuOXyE,ref,0,1,0
3180,id01156/1MLPVdqCBpc/00001,/nas/datasets/voxceleb2/mp4_dev/id01156/1MLPVdqCBpc/00001.mp4,id01156,1MLPVdqCBpc,ref,0,1,0
3181,id01156/6lcQ_U2j94c/00020,/nas/datasets/voxceleb2/mp4_dev/id01156/6lcQ_U2j94c/00020.mp4,id01156,6lcQ_U2j94c,ref,0,1,0
3182,id01156/BAq0mJYL4so/00039,/nas/datasets/voxceleb2/mp4_dev/id01156/BAq0mJYL4so/00039.mp4,id01156,BAq0mJYL4so,ref,0,1,0
3183,id01156/EtF2mqJk1Sk/00065,/nas/datasets/voxceleb2/mp4_dev/id01156/EtF2mqJk1Sk/00065.mp4,id01156,EtF2mqJk1Sk,ref,0,1,0
3184,id01156/THEPAWGQZGQ/00105,/nas/datasets/voxceleb2/mp4_dev/id01156/THEPAWGQZGQ/00105.mp4,id01156,THEPAWGQZGQ,ref,0,1,0
3185,id01156/THEPAWGQZGQ/00107,/nas/datasets/voxceleb2/mp4_dev/id01156/THEPAWGQZGQ/00107.mp4,id01156,THEPAWGQZGQ,ref,0,1,0
3186,id01156/W4-AevXczkA/00126,/nas/datasets/voxceleb2/mp4_dev/id01156/W4-AevXczkA/00126.mp4,id01156,W4-AevXczkA,ref,0,1,0
3187,id01156/den-xMdsK-o/00145,/nas/datasets/voxceleb2/mp4_dev/id01156/den-xMdsK-o/00145.mp4,id01156,den-xMdsK-o,ref,0,1,0
3188,id01156/mOG5r5w0ZbM/00164,/nas/datasets/voxceleb2/mp4_dev/id01156/mOG5r5w0ZbM/00164.mp4,id01156,mOG5r5w0ZbM,ref,0,1,0
3189,id01156/q7X4wSOFcEY/00181,/nas/datasets/voxceleb2/mp4_dev/id01156/q7X4wSOFcEY/00181.mp4,id01156,q7X4wSOFcEY,ref,0,1,0
3190,id01157/Mwu9HTHvduc/00001,/nas/datasets/voxceleb2/mp4_dev/id01157/Mwu9HTHvduc/00001.mp4,id01157,Mwu9HTHvduc,ref,0,1,0
3191,id01157/rkjaHJve6ZI/00006,/nas/datasets/voxceleb2/mp4_dev/id01157/rkjaHJve6ZI/00006.mp4,id01157,rkjaHJve6ZI,ref,0,1,0
3192,id01157/s3v4NrHLPIM/00025,/nas/datasets/voxceleb2/mp4_dev/id01157/s3v4NrHLPIM/00025.mp4,id01157,s3v4NrHLPIM,ref,0,1,0
3193,id01157/s3v4NrHLPIM/00022,/nas/datasets/voxceleb2/mp4_dev/id01157/s3v4NrHLPIM/00022.mp4,id01157,s3v4NrHLPIM,ref,0,1,0
3194,id01157/s3v4NrHLPIM/00019,/nas/datasets/voxceleb2/mp4_dev/id01157/s3v4NrHLPIM/00019.mp4,id01157,s3v4NrHLPIM,ref,0,1,0
3195,id01157/s3v4NrHLPIM/00013,/nas/datasets/voxceleb2/mp4_dev/id01157/s3v4NrHLPIM/00013.mp4,id01157,s3v4NrHLPIM,ref,0,1,0
3196,id01157/s3v4NrHLPIM/00018,/nas/datasets/voxceleb2/mp4_dev/id01157/s3v4NrHLPIM/00018.mp4,id01157,s3v4NrHLPIM,ref,0,1,0
3197,id01157/vY3Si_HJyk8/00042,/nas/datasets/voxceleb2/mp4_dev/id01157/vY3Si_HJyk8/00042.mp4,id01157,vY3Si_HJyk8,ref,0,1,0
3198,id01157/vY3Si_HJyk8/00036,/nas/datasets/voxceleb2/mp4_dev/id01157/vY3Si_HJyk8/00036.mp4,id01157,vY3Si_HJyk8,ref,0,1,0
3199,id01157/z_0ZIhNSqEM/00061,/nas/datasets/voxceleb2/mp4_dev/id01157/z_0ZIhNSqEM/00061.mp4,id01157,z_0ZIhNSqEM,ref,0,1,0
3200,id01163/0A6bQoyNKWg/00001,/nas/datasets/voxceleb2/mp4_dev/id01163/0A6bQoyNKWg/00001.mp4,id01163,0A6bQoyNKWg,ref,0,1,0
3201,id01163/6BUnLajnOBQ/00042,/nas/datasets/voxceleb2/mp4_dev/id01163/6BUnLajnOBQ/00042.mp4,id01163,6BUnLajnOBQ,ref,0,1,0
3202,id01163/BElr4iC9dNw/00086,/nas/datasets/voxceleb2/mp4_dev/id01163/BElr4iC9dNw/00086.mp4,id01163,BElr4iC9dNw,ref,0,1,0
3203,id01163/LY_diOJdvPI/00169,/nas/datasets/voxceleb2/mp4_dev/id01163/LY_diOJdvPI/00169.mp4,id01163,LY_diOJdvPI,ref,0,1,0
3204,id01163/QTHr-dw_FvM/00221,/nas/datasets/voxceleb2/mp4_dev/id01163/QTHr-dw_FvM/00221.mp4,id01163,QTHr-dw_FvM,ref,0,1,0
3205,id01163/_ZjmxBzVjSM/00279,/nas/datasets/voxceleb2/mp4_dev/id01163/_ZjmxBzVjSM/00279.mp4,id01163,_ZjmxBzVjSM,ref,0,1,0
3206,id01163/cst1b-Dvd1I/00295,/nas/datasets/voxceleb2/mp4_dev/id01163/cst1b-Dvd1I/00295.mp4,id01163,cst1b-Dvd1I,ref,0,1,0
3207,id01163/lSu4xNS_xww/00351,/nas/datasets/voxceleb2/mp4_dev/id01163/lSu4xNS_xww/00351.mp4,id01163,lSu4xNS_xww,ref,0,1,0
3208,id01163/nBrXSFKNiBg/00399,/nas/datasets/voxceleb2/mp4_dev/id01163/nBrXSFKNiBg/00399.mp4,id01163,nBrXSFKNiBg,ref,0,1,0
3209,id01163/uHZD4t3Tqoo/00442,/nas/datasets/voxceleb2/mp4_dev/id01163/uHZD4t3Tqoo/00442.mp4,id01163,uHZD4t3Tqoo,ref,0,1,0
3210,id01168/1sb7elQSQiA/00001,/nas/datasets/voxceleb2/mp4_dev/id01168/1sb7elQSQiA/00001.mp4,id01168,1sb7elQSQiA,ref,0,1,0
3211,id01168/1sb7elQSQiA/00006,/nas/datasets/voxceleb2/mp4_dev/id01168/1sb7elQSQiA/00006.mp4,id01168,1sb7elQSQiA,ref,0,1,0
3212,id01168/IiBl-0syy9A/00012,/nas/datasets/voxceleb2/mp4_dev/id01168/IiBl-0syy9A/00012.mp4,id01168,IiBl-0syy9A,ref,0,1,0
3213,id01168/O1_JbkVr7y8/00016,/nas/datasets/voxceleb2/mp4_dev/id01168/O1_JbkVr7y8/00016.mp4,id01168,O1_JbkVr7y8,ref,0,1,0
3214,id01168/OylpcTTj5wU/00025,/nas/datasets/voxceleb2/mp4_dev/id01168/OylpcTTj5wU/00025.mp4,id01168,OylpcTTj5wU,ref,0,1,0
3215,id01168/OylpcTTj5wU/00020,/nas/datasets/voxceleb2/mp4_dev/id01168/OylpcTTj5wU/00020.mp4,id01168,OylpcTTj5wU,ref,0,1,0
3216,id01168/kJtYt9WpIrM/00043,/nas/datasets/voxceleb2/mp4_dev/id01168/kJtYt9WpIrM/00043.mp4,id01168,kJtYt9WpIrM,ref,0,1,0
3217,id01168/kJtYt9WpIrM/00038,/nas/datasets/voxceleb2/mp4_dev/id01168/kJtYt9WpIrM/00038.mp4,id01168,kJtYt9WpIrM,ref,0,1,0
3218,id01168/kc3_Wxz5uZI/00051,/nas/datasets/voxceleb2/mp4_dev/id01168/kc3_Wxz5uZI/00051.mp4,id01168,kc3_Wxz5uZI,ref,0,1,0
3219,id01168/suE264ckBrA/00054,/nas/datasets/voxceleb2/mp4_dev/id01168/suE264ckBrA/00054.mp4,id01168,suE264ckBrA,ref,0,1,0
3220,id01170/19h6xxVpYy8/00001,/nas/datasets/voxceleb2/mp4_dev/id01170/19h6xxVpYy8/00001.mp4,id01170,19h6xxVpYy8,ref,0,1,0
3221,id01170/6i9XssQ7CFs/00017,/nas/datasets/voxceleb2/mp4_dev/id01170/6i9XssQ7CFs/00017.mp4,id01170,6i9XssQ7CFs,ref,0,1,0
3222,id01170/D5VuMGYKd4M/00034,/nas/datasets/voxceleb2/mp4_dev/id01170/D5VuMGYKd4M/00034.mp4,id01170,D5VuMGYKd4M,ref,0,1,0
3223,id01170/TxZ9IE4dSXA/00048,/nas/datasets/voxceleb2/mp4_dev/id01170/TxZ9IE4dSXA/00048.mp4,id01170,TxZ9IE4dSXA,ref,0,1,0
3224,id01170/ayBGPlcDfLA/00054,/nas/datasets/voxceleb2/mp4_dev/id01170/ayBGPlcDfLA/00054.mp4,id01170,ayBGPlcDfLA,ref,0,1,0
3225,id01170/iy_uQoJoagw/00086,/nas/datasets/voxceleb2/mp4_dev/id01170/iy_uQoJoagw/00086.mp4,id01170,iy_uQoJoagw,ref,0,1,0
3226,id01170/kaNHjxRMx2o/00107,/nas/datasets/voxceleb2/mp4_dev/id01170/kaNHjxRMx2o/00107.mp4,id01170,kaNHjxRMx2o,ref,0,1,0
3227,id01170/kfjcoYeL6CI/00115,/nas/datasets/voxceleb2/mp4_dev/id01170/kfjcoYeL6CI/00115.mp4,id01170,kfjcoYeL6CI,ref,0,1,0
3228,id01170/oUAjdWY3B7k/00124,/nas/datasets/voxceleb2/mp4_dev/id01170/oUAjdWY3B7k/00124.mp4,id01170,oUAjdWY3B7k,ref,0,1,0
3229,id01170/vIEwQvw-wwg/00142,/nas/datasets/voxceleb2/mp4_dev/id01170/vIEwQvw-wwg/00142.mp4,id01170,vIEwQvw-wwg,ref,0,1,0
3230,id01171/0-TtPZzflb0/00001,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00001.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3231,id01171/0-TtPZzflb0/00028,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00028.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3232,id01171/0-TtPZzflb0/00035,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00035.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3233,id01171/0-TtPZzflb0/00002,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00002.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3234,id01171/0-TtPZzflb0/00006,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00006.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3235,id01171/0-TtPZzflb0/00017,/nas/datasets/voxceleb2/mp4_dev/id01171/0-TtPZzflb0/00017.mp4,id01171,0-TtPZzflb0,ref,0,1,0
3236,id01171/DNunxNXKWLA/00043,/nas/datasets/voxceleb2/mp4_dev/id01171/DNunxNXKWLA/00043.mp4,id01171,DNunxNXKWLA,ref,0,1,0
3237,id01171/UzKWiSmAN3I/00050,/nas/datasets/voxceleb2/mp4_dev/id01171/UzKWiSmAN3I/00050.mp4,id01171,UzKWiSmAN3I,ref,0,1,0
3238,id01171/fGh8w_Rx5Fo/00058,/nas/datasets/voxceleb2/mp4_dev/id01171/fGh8w_Rx5Fo/00058.mp4,id01171,fGh8w_Rx5Fo,ref,0,1,0
3239,id01171/kSYUJl_Cws0/00065,/nas/datasets/voxceleb2/mp4_dev/id01171/kSYUJl_Cws0/00065.mp4,id01171,kSYUJl_Cws0,ref,0,1,0
3240,id01172/1ECcUEnmcsA/00001,/nas/datasets/voxceleb2/mp4_dev/id01172/1ECcUEnmcsA/00001.mp4,id01172,1ECcUEnmcsA,ref,0,1,0
3241,id01172/D2OGGOlLc1Y/00051,/nas/datasets/voxceleb2/mp4_dev/id01172/D2OGGOlLc1Y/00051.mp4,id01172,D2OGGOlLc1Y,ref,0,1,0
3242,id01172/I9kYFRYm-Sk/00072,/nas/datasets/voxceleb2/mp4_dev/id01172/I9kYFRYm-Sk/00072.mp4,id01172,I9kYFRYm-Sk,ref,0,1,0
3243,id01172/NM6jOLH061Q/00116,/nas/datasets/voxceleb2/mp4_dev/id01172/NM6jOLH061Q/00116.mp4,id01172,NM6jOLH061Q,ref,0,1,0
3244,id01172/SQ2CRdEZnes/00142,/nas/datasets/voxceleb2/mp4_dev/id01172/SQ2CRdEZnes/00142.mp4,id01172,SQ2CRdEZnes,ref,0,1,0
3245,id01172/WoeDsShigdM/00196,/nas/datasets/voxceleb2/mp4_dev/id01172/WoeDsShigdM/00196.mp4,id01172,WoeDsShigdM,ref,0,1,0
3246,id01172/h9aw4LX73Dw/00240,/nas/datasets/voxceleb2/mp4_dev/id01172/h9aw4LX73Dw/00240.mp4,id01172,h9aw4LX73Dw,ref,0,1,0
3247,id01172/kTEASHcUTHU/00259,/nas/datasets/voxceleb2/mp4_dev/id01172/kTEASHcUTHU/00259.mp4,id01172,kTEASHcUTHU,ref,0,1,0
3248,id01172/neD7Zj5l9QI/00300,/nas/datasets/voxceleb2/mp4_dev/id01172/neD7Zj5l9QI/00300.mp4,id01172,neD7Zj5l9QI,ref,0,1,0
3249,id01172/w73L7_zDKOU/00331,/nas/datasets/voxceleb2/mp4_dev/id01172/w73L7_zDKOU/00331.mp4,id01172,w73L7_zDKOU,ref,0,1,0
3250,id01175/0o3FFguQHzA/00001,/nas/datasets/voxceleb2/mp4_dev/id01175/0o3FFguQHzA/00001.mp4,id01175,0o3FFguQHzA,ref,0,1,0
3251,id01175/C3UG0Tn1Lcs/00004,/nas/datasets/voxceleb2/mp4_dev/id01175/C3UG0Tn1Lcs/00004.mp4,id01175,C3UG0Tn1Lcs,ref,0,1,0
3252,id01175/F_N8h2spG7s/00007,/nas/datasets/voxceleb2/mp4_dev/id01175/F_N8h2spG7s/00007.mp4,id01175,F_N8h2spG7s,ref,0,1,0
3253,id01175/Jr744F6gIUI/00020,/nas/datasets/voxceleb2/mp4_dev/id01175/Jr744F6gIUI/00020.mp4,id01175,Jr744F6gIUI,ref,0,1,0
3254,id01175/Jr744F6gIUI/00016,/nas/datasets/voxceleb2/mp4_dev/id01175/Jr744F6gIUI/00016.mp4,id01175,Jr744F6gIUI,ref,0,1,0
3255,id01175/Jr744F6gIUI/00013,/nas/datasets/voxceleb2/mp4_dev/id01175/Jr744F6gIUI/00013.mp4,id01175,Jr744F6gIUI,ref,0,1,0
3256,id01175/Jr744F6gIUI/00010,/nas/datasets/voxceleb2/mp4_dev/id01175/Jr744F6gIUI/00010.mp4,id01175,Jr744F6gIUI,ref,0,1,0
3257,id01175/OtX2falcrAU/00022,/nas/datasets/voxceleb2/mp4_dev/id01175/OtX2falcrAU/00022.mp4,id01175,OtX2falcrAU,ref,0,1,0
3258,id01175/gqipyL8oDxg/00028,/nas/datasets/voxceleb2/mp4_dev/id01175/gqipyL8oDxg/00028.mp4,id01175,gqipyL8oDxg,ref,0,1,0
3259,id01175/ju_JcqLGBn4/00030,/nas/datasets/voxceleb2/mp4_dev/id01175/ju_JcqLGBn4/00030.mp4,id01175,ju_JcqLGBn4,ref,0,1,0
3260,id01178/1VwySNsvTV4/00001,/nas/datasets/voxceleb2/mp4_dev/id01178/1VwySNsvTV4/00001.mp4,id01178,1VwySNsvTV4,ref,0,1,0
3261,id01178/9kw0ks8rpVs/00043,/nas/datasets/voxceleb2/mp4_dev/id01178/9kw0ks8rpVs/00043.mp4,id01178,9kw0ks8rpVs,ref,0,1,0
