,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
13757,13757,13757,InTheWild/release_in_the_wild/13757.wav,Alan Watts,13757,spoof,1,1,0
13758,13758,13758,InTheWild/release_in_the_wild/13758.wav,Bill Clinton,13758,spoof,1,1,0
13759,13759,13759,InTheWild/release_in_the_wild/13759.wav,Barack Obama,13759,bona-fide,0,1,1
13760,13760,13760,InTheWild/release_in_the_wild/13760.wav,George W. Bush,13760,bona-fide,0,1,1
13761,13761,13761,InTheWild/release_in_the_wild/13761.wav,Alec Guinness,13761,spoof,1,1,0
13762,13762,13762,InTheWild/release_in_the_wild/13762.wav,Bernie Sanders,13762,spoof,1,1,0
13763,13763,13763,InTheWild/release_in_the_wild/13763.wav,Bernie Sanders,13763,bona-fide,0,1,1
13764,13764,13764,InTheWild/release_in_the_wild/13764.wav,Bernie Sanders,13764,spoof,1,1,0
13765,13765,13765,InTheWild/release_in_the_wild/13765.wav,Bernie Sanders,13765,bona-fide,0,1,1
13766,13766,13766,InTheWild/release_in_the_wild/13766.wav,Milton Friedman,13766,spoof,1,1,0
13767,13767,13767,InTheWild/release_in_the_wild/13767.wav,Alec Guinness,13767,bona-fide,0,1,1
13768,13768,13768,InTheWild/release_in_the_wild/13768.wav,Bill Clinton,13768,bona-fide,0,1,1
13769,13769,13769,InTheWild/release_in_the_wild/13769.wav,Richard Nixon,13769,bona-fide,0,1,1
13770,13770,13770,InTheWild/release_in_the_wild/13770.wav,Queen Elizabeth II,13770,spoof,1,1,0
13771,13771,13771,InTheWild/release_in_the_wild/13771.wav,Alexandria Ocasio-Cortez,13771,bona-fide,0,1,1
13772,13772,13772,InTheWild/release_in_the_wild/13772.wav,Ayn Rand,13772,bona-fide,0,1,1
13773,13773,13773,InTheWild/release_in_the_wild/13773.wav,Ronald Reagan,13773,bona-fide,0,1,1
13774,13774,13774,InTheWild/release_in_the_wild/13774.wav,Bill Clinton,13774,bona-fide,0,1,1
13775,13775,13775,InTheWild/release_in_the_wild/13775.wav,Dwight Eisenhower,13775,bona-fide,0,1,1
13776,13776,13776,InTheWild/release_in_the_wild/13776.wav,Bernie Sanders,13776,bona-fide,0,1,1
13777,13777,13777,InTheWild/release_in_the_wild/13777.wav,Donald Trump,13777,bona-fide,0,1,1
13778,13778,13778,InTheWild/release_in_the_wild/13778.wav,Martin Luther King,13778,spoof,1,1,0
13779,13779,13779,InTheWild/release_in_the_wild/13779.wav,Alec Guinness,13779,spoof,1,1,0
13780,13780,13780,InTheWild/release_in_the_wild/13780.wav,Ayn Rand,13780,spoof,1,1,0
13781,13781,13781,InTheWild/release_in_the_wild/13781.wav,Donald Trump,13781,bona-fide,0,1,1
13782,13782,13782,InTheWild/release_in_the_wild/13782.wav,Alec Guinness,13782,spoof,1,1,0
13783,13783,13783,InTheWild/release_in_the_wild/13783.wav,Alec Guinness,13783,bona-fide,0,1,1
13784,13784,13784,InTheWild/release_in_the_wild/13784.wav,Donald Trump,13784,bona-fide,0,1,1
13785,13785,13785,InTheWild/release_in_the_wild/13785.wav,Alec Guinness,13785,spoof,1,1,0
13786,13786,13786,InTheWild/release_in_the_wild/13786.wav,Mark Zuckerberg,13786,bona-fide,0,1,1
13787,13787,13787,InTheWild/release_in_the_wild/13787.wav,Barack Obama,13787,bona-fide,0,1,1
13788,13788,13788,InTheWild/release_in_the_wild/13788.wav,Alec Guinness,13788,bona-fide,0,1,1
13789,13789,13789,InTheWild/release_in_the_wild/13789.wav,Tucker Carlson,13789,spoof,1,1,0
13790,13790,13790,InTheWild/release_in_the_wild/13790.wav,Mark Zuckerberg,13790,spoof,1,1,0
13791,13791,13791,InTheWild/release_in_the_wild/13791.wav,Donald Trump,13791,bona-fide,0,1,1
13792,13792,13792,InTheWild/release_in_the_wild/13792.wav,Alec Guinness,13792,spoof,1,1,0
13793,13793,13793,InTheWild/release_in_the_wild/13793.wav,Bill Clinton,13793,bona-fide,0,1,1
13794,13794,13794,InTheWild/release_in_the_wild/13794.wav,Barack Obama,13794,bona-fide,0,1,1
13795,13795,13795,InTheWild/release_in_the_wild/13795.wav,Bill Clinton,13795,bona-fide,0,1,1
13796,13796,13796,InTheWild/release_in_the_wild/13796.wav,Barack Obama,13796,bona-fide,0,1,1
13797,13797,13797,InTheWild/release_in_the_wild/13797.wav,Alec Guinness,13797,spoof,1,1,0
13798,13798,13798,InTheWild/release_in_the_wild/13798.wav,Ayn Rand,13798,bona-fide,0,1,1
13799,13799,13799,InTheWild/release_in_the_wild/13799.wav,Barack Obama,13799,bona-fide,0,1,1
13800,13800,13800,InTheWild/release_in_the_wild/13800.wav,Bernie Sanders,13800,bona-fide,0,1,1
13801,13801,13801,InTheWild/release_in_the_wild/13801.wav,Alec Guinness,13801,bona-fide,0,1,1
13802,13802,13802,InTheWild/release_in_the_wild/13802.wav,Ayn Rand,13802,bona-fide,0,1,1
13803,13803,13803,InTheWild/release_in_the_wild/13803.wav,Winston Churchill,13803,bona-fide,0,1,1
13804,13804,13804,InTheWild/release_in_the_wild/13804.wav,Bill Burr,13804,bona-fide,0,1,1
13805,13805,13805,InTheWild/release_in_the_wild/13805.wav,Alexandria Ocasio-Cortez,13805,bona-fide,0,1,1
13806,13806,13806,InTheWild/release_in_the_wild/13806.wav,Bill Clinton,13806,bona-fide,0,1,1
13807,13807,13807,InTheWild/release_in_the_wild/13807.wav,The Notorious B.I.G.,13807,spoof,1,1,0
13808,13808,13808,InTheWild/release_in_the_wild/13808.wav,Donald Trump,13808,bona-fide,0,1,1
13809,13809,13809,InTheWild/release_in_the_wild/13809.wav,Barack Obama,13809,spoof,1,1,0
13810,13810,13810,InTheWild/release_in_the_wild/13810.wav,Ayn Rand,13810,spoof,1,1,0
13811,13811,13811,InTheWild/release_in_the_wild/13811.wav,Nelson Mandela,13811,bona-fide,0,1,1
13812,13812,13812,InTheWild/release_in_the_wild/13812.wav,Alec Guinness,13812,bona-fide,0,1,1
13813,13813,13813,InTheWild/release_in_the_wild/13813.wav,Donald Trump,13813,bona-fide,0,1,1
13814,13814,13814,InTheWild/release_in_the_wild/13814.wav,Barack Obama,13814,bona-fide,0,1,1
13815,13815,13815,InTheWild/release_in_the_wild/13815.wav,Ayn Rand,13815,bona-fide,0,1,1
13816,13816,13816,InTheWild/release_in_the_wild/13816.wav,Barack Obama,13816,bona-fide,0,1,1
13817,13817,13817,InTheWild/release_in_the_wild/13817.wav,Bernie Sanders,13817,spoof,1,1,0
13818,13818,13818,InTheWild/release_in_the_wild/13818.wav,Ayn Rand,13818,bona-fide,0,1,1
13819,13819,13819,InTheWild/release_in_the_wild/13819.wav,Ronald Reagan,13819,spoof,1,1,0
13820,13820,13820,InTheWild/release_in_the_wild/13820.wav,Alec Guinness,13820,spoof,1,1,0
13821,13821,13821,InTheWild/release_in_the_wild/13821.wav,Nick Offerman,13821,bona-fide,0,1,1
13822,13822,13822,InTheWild/release_in_the_wild/13822.wav,Barack Obama,13822,bona-fide,0,1,1
13823,13823,13823,InTheWild/release_in_the_wild/13823.wav,Adam Driver,13823,spoof,1,1,0
13824,13824,13824,InTheWild/release_in_the_wild/13824.wav,Winston Churchill,13824,bona-fide,0,1,1
13825,13825,13825,InTheWild/release_in_the_wild/13825.wav,Donald Trump,13825,bona-fide,0,1,1
13826,13826,13826,InTheWild/release_in_the_wild/13826.wav,Alec Guinness,13826,bona-fide,0,1,1
13827,13827,13827,InTheWild/release_in_the_wild/13827.wav,Arnold Schwarzenegger,13827,bona-fide,0,1,1
13828,13828,13828,InTheWild/release_in_the_wild/13828.wav,Louis Farrakhan,13828,bona-fide,0,1,1
13829,13829,13829,InTheWild/release_in_the_wild/13829.wav,Donald Trump,13829,bona-fide,0,1,1
13830,13830,13830,InTheWild/release_in_the_wild/13830.wav,Christopher Hitchens,13830,bona-fide,0,1,1
13831,13831,13831,InTheWild/release_in_the_wild/13831.wav,Donald Trump,13831,bona-fide,0,1,1
13832,13832,13832,InTheWild/release_in_the_wild/13832.wav,Mr. Rogers,13832,spoof,1,1,0
13833,13833,13833,InTheWild/release_in_the_wild/13833.wav,Richard Nixon,13833,spoof,1,1,0
13834,13834,13834,InTheWild/release_in_the_wild/13834.wav,Bill Clinton,13834,spoof,1,1,0
13835,13835,13835,InTheWild/release_in_the_wild/13835.wav,Alan Watts,13835,spoof,1,1,0
13836,13836,13836,InTheWild/release_in_the_wild/13836.wav,George W. Bush,13836,spoof,1,1,0
13837,13837,13837,InTheWild/release_in_the_wild/13837.wav,Barack Obama,13837,bona-fide,0,1,1
13838,13838,13838,InTheWild/release_in_the_wild/13838.wav,Bernie Sanders,13838,bona-fide,0,1,1
13839,13839,13839,InTheWild/release_in_the_wild/13839.wav,Winston Churchill,13839,spoof,1,1,0
13840,13840,13840,InTheWild/release_in_the_wild/13840.wav,Boris Johnson,13840,bona-fide,0,1,1
13841,13841,13841,InTheWild/release_in_the_wild/13841.wav,Mitch Hedberg,13841,spoof,1,1,0
13842,13842,13842,InTheWild/release_in_the_wild/13842.wav,Barack Obama,13842,bona-fide,0,1,1
13843,13843,13843,InTheWild/release_in_the_wild/13843.wav,Arnold Schwarzenegger,13843,bona-fide,0,1,1
13844,13844,13844,InTheWild/release_in_the_wild/13844.wav,Bill Clinton,13844,bona-fide,0,1,1
13845,13845,13845,InTheWild/release_in_the_wild/13845.wav,Mark Zuckerberg,13845,spoof,1,1,0
13846,13846,13846,InTheWild/release_in_the_wild/13846.wav,Martin Luther King,13846,bona-fide,0,1,1
13847,13847,13847,InTheWild/release_in_the_wild/13847.wav,Christopher Hitchens,13847,spoof,1,1,0
13848,13848,13848,InTheWild/release_in_the_wild/13848.wav,Ronald Reagan,13848,bona-fide,0,1,1
13849,13849,13849,InTheWild/release_in_the_wild/13849.wav,Alec Guinness,13849,spoof,1,1,0
13850,13850,13850,InTheWild/release_in_the_wild/13850.wav,Alec Guinness,13850,bona-fide,0,1,1
13851,13851,13851,InTheWild/release_in_the_wild/13851.wav,George Carlin,13851,bona-fide,0,1,1
13852,13852,13852,InTheWild/release_in_the_wild/13852.wav,Alec Guinness,13852,spoof,1,1,0
13853,13853,13853,InTheWild/release_in_the_wild/13853.wav,Ayn Rand,13853,spoof,1,1,0
13854,13854,13854,InTheWild/release_in_the_wild/13854.wav,Donald Trump,13854,bona-fide,0,1,1
13855,13855,13855,InTheWild/release_in_the_wild/13855.wav,Alec Guinness,13855,bona-fide,0,1,1
13856,13856,13856,InTheWild/release_in_the_wild/13856.wav,Frank Sinatra,13856,bona-fide,0,1,1
13857,13857,13857,InTheWild/release_in_the_wild/13857.wav,Bill Clinton,13857,spoof,1,1,0
13858,13858,13858,InTheWild/release_in_the_wild/13858.wav,Barack Obama,13858,bona-fide,0,1,1
13859,13859,13859,InTheWild/release_in_the_wild/13859.wav,Boris Johnson,13859,bona-fide,0,1,1
13860,13860,13860,InTheWild/release_in_the_wild/13860.wav,Martin Luther King,13860,bona-fide,0,1,1
13861,13861,13861,InTheWild/release_in_the_wild/13861.wav,Barack Obama,13861,bona-fide,0,1,1
13862,13862,13862,InTheWild/release_in_the_wild/13862.wav,Christopher Hitchens,13862,bona-fide,0,1,1
13863,13863,13863,InTheWild/release_in_the_wild/13863.wav,Barack Obama,13863,bona-fide,0,1,1
13864,13864,13864,InTheWild/release_in_the_wild/13864.wav,Ronald Reagan,13864,spoof,1,1,0
13865,13865,13865,InTheWild/release_in_the_wild/13865.wav,Alexandria Ocasio-Cortez,13865,bona-fide,0,1,1
13866,13866,13866,InTheWild/release_in_the_wild/13866.wav,Nelson Mandela,13866,bona-fide,0,1,1
13867,13867,13867,InTheWild/release_in_the_wild/13867.wav,Ronald Reagan,13867,bona-fide,0,1,1
13868,13868,13868,InTheWild/release_in_the_wild/13868.wav,Bill Clinton,13868,spoof,1,1,0
13869,13869,13869,InTheWild/release_in_the_wild/13869.wav,Donald Trump,13869,bona-fide,0,1,1
13870,13870,13870,InTheWild/release_in_the_wild/13870.wav,Ayn Rand,13870,spoof,1,1,0
13871,13871,13871,InTheWild/release_in_the_wild/13871.wav,Donald Trump,13871,bona-fide,0,1,1
13872,13872,13872,InTheWild/release_in_the_wild/13872.wav,Alec Guinness,13872,spoof,1,1,0
13873,13873,13873,InTheWild/release_in_the_wild/13873.wav,Barack Obama,13873,bona-fide,0,1,1
13874,13874,13874,InTheWild/release_in_the_wild/13874.wav,Alan Watts,13874,spoof,1,1,0
13875,13875,13875,InTheWild/release_in_the_wild/13875.wav,Tucker Carlson,13875,spoof,1,1,0
13876,13876,13876,InTheWild/release_in_the_wild/13876.wav,Donald Trump,13876,bona-fide,0,1,1
13877,13877,13877,InTheWild/release_in_the_wild/13877.wav,Milton Friedman,13877,bona-fide,0,1,1
13878,13878,13878,InTheWild/release_in_the_wild/13878.wav,Dwight Eisenhower,13878,bona-fide,0,1,1
13879,13879,13879,InTheWild/release_in_the_wild/13879.wav,Martin Luther King,13879,bona-fide,0,1,1
13880,13880,13880,InTheWild/release_in_the_wild/13880.wav,Alec Guinness,13880,spoof,1,1,0
13881,13881,13881,InTheWild/release_in_the_wild/13881.wav,Barack Obama,13881,bona-fide,0,1,1
13882,13882,13882,InTheWild/release_in_the_wild/13882.wav,Ronald Reagan,13882,spoof,1,1,0
13883,13883,13883,InTheWild/release_in_the_wild/13883.wav,Ayn Rand,13883,bona-fide,0,1,1
13884,13884,13884,InTheWild/release_in_the_wild/13884.wav,Barack Obama,13884,bona-fide,0,1,1
13885,13885,13885,InTheWild/release_in_the_wild/13885.wav,JFK,13885,spoof,1,1,0
13886,13886,13886,InTheWild/release_in_the_wild/13886.wav,Alec Guinness,13886,spoof,1,1,0
13887,13887,13887,InTheWild/release_in_the_wild/13887.wav,Richard Nixon,13887,spoof,1,1,0
13888,13888,13888,InTheWild/release_in_the_wild/13888.wav,Ayn Rand,13888,spoof,1,1,0
13889,13889,13889,InTheWild/release_in_the_wild/13889.wav,Alec Guinness,13889,spoof,1,1,0
13890,13890,13890,InTheWild/release_in_the_wild/13890.wav,Donald Trump,13890,spoof,1,1,0
13891,13891,13891,InTheWild/release_in_the_wild/13891.wav,Ayn Rand,13891,bona-fide,0,1,1
13892,13892,13892,InTheWild/release_in_the_wild/13892.wav,Malcolm X,13892,spoof,1,1,0
13893,13893,13893,InTheWild/release_in_the_wild/13893.wav,Nelson Mandela,13893,spoof,1,1,0
13894,13894,13894,InTheWild/release_in_the_wild/13894.wav,Christopher Hitchens,13894,bona-fide,0,1,1
13895,13895,13895,InTheWild/release_in_the_wild/13895.wav,George Carlin,13895,bona-fide,0,1,1
13896,13896,13896,InTheWild/release_in_the_wild/13896.wav,Milton Friedman,13896,spoof,1,1,0
13897,13897,13897,InTheWild/release_in_the_wild/13897.wav,Bill Clinton,13897,bona-fide,0,1,1
13898,13898,13898,InTheWild/release_in_the_wild/13898.wav,Ayn Rand,13898,spoof,1,1,0
13899,13899,13899,InTheWild/release_in_the_wild/13899.wav,Donald Trump,13899,bona-fide,0,1,1
13900,13900,13900,InTheWild/release_in_the_wild/13900.wav,Donald Trump,13900,bona-fide,0,1,1
13901,13901,13901,InTheWild/release_in_the_wild/13901.wav,Ronald Reagan,13901,spoof,1,1,0
13902,13902,13902,InTheWild/release_in_the_wild/13902.wav,Ayn Rand,13902,bona-fide,0,1,1
13903,13903,13903,InTheWild/release_in_the_wild/13903.wav,Bill Clinton,13903,spoof,1,1,0
13904,13904,13904,InTheWild/release_in_the_wild/13904.wav,Ayn Rand,13904,bona-fide,0,1,1
13905,13905,13905,InTheWild/release_in_the_wild/13905.wav,Ayn Rand,13905,bona-fide,0,1,1
13906,13906,13906,InTheWild/release_in_the_wild/13906.wav,Bernie Sanders,13906,spoof,1,1,0
13907,13907,13907,InTheWild/release_in_the_wild/13907.wav,Barack Obama,13907,bona-fide,0,1,1
13908,13908,13908,InTheWild/release_in_the_wild/13908.wav,Alec Guinness,13908,bona-fide,0,1,1
13909,13909,13909,InTheWild/release_in_the_wild/13909.wav,Barack Obama,13909,bona-fide,0,1,1
13910,13910,13910,InTheWild/release_in_the_wild/13910.wav,Ronald Reagan,13910,spoof,1,1,0
13911,13911,13911,InTheWild/release_in_the_wild/13911.wav,George W. Bush,13911,bona-fide,0,1,1
13912,13912,13912,InTheWild/release_in_the_wild/13912.wav,Donald Trump,13912,bona-fide,0,1,1
13913,13913,13913,InTheWild/release_in_the_wild/13913.wav,Christopher Hitchens,13913,bona-fide,0,1,1
13914,13914,13914,InTheWild/release_in_the_wild/13914.wav,Barack Obama,13914,bona-fide,0,1,1
13915,13915,13915,InTheWild/release_in_the_wild/13915.wav,Donald Trump,13915,bona-fide,0,1,1
13916,13916,13916,InTheWild/release_in_the_wild/13916.wav,Milton Friedman,13916,bona-fide,0,1,1
13917,13917,13917,InTheWild/release_in_the_wild/13917.wav,Donald Trump,13917,bona-fide,0,1,1
13918,13918,13918,InTheWild/release_in_the_wild/13918.wav,Martin Luther King,13918,spoof,1,1,0
13919,13919,13919,InTheWild/release_in_the_wild/13919.wav,Mark Zuckerberg,13919,bona-fide,0,1,1
13920,13920,13920,InTheWild/release_in_the_wild/13920.wav,Bernie Sanders,13920,bona-fide,0,1,1
13921,13921,13921,InTheWild/release_in_the_wild/13921.wav,Bernie Sanders,13921,bona-fide,0,1,1
13922,13922,13922,InTheWild/release_in_the_wild/13922.wav,FDR,13922,spoof,1,1,0
13923,13923,13923,InTheWild/release_in_the_wild/13923.wav,Ayn Rand,13923,spoof,1,1,0
13924,13924,13924,InTheWild/release_in_the_wild/13924.wav,Barack Obama,13924,bona-fide,0,1,1
13925,13925,13925,InTheWild/release_in_the_wild/13925.wav,Ayn Rand,13925,spoof,1,1,0
13926,13926,13926,InTheWild/release_in_the_wild/13926.wav,Bernie Sanders,13926,spoof,1,1,0
13927,13927,13927,InTheWild/release_in_the_wild/13927.wav,Alec Guinness,13927,spoof,1,1,0
13928,13928,13928,InTheWild/release_in_the_wild/13928.wav,Bernie Sanders,13928,bona-fide,0,1,1
13929,13929,13929,InTheWild/release_in_the_wild/13929.wav,Donald Trump,13929,bona-fide,0,1,1
13930,13930,13930,InTheWild/release_in_the_wild/13930.wav,Donald Trump,13930,bona-fide,0,1,1
13931,13931,13931,InTheWild/release_in_the_wild/13931.wav,Barack Obama,13931,bona-fide,0,1,1
13932,13932,13932,InTheWild/release_in_the_wild/13932.wav,Louis Farrakhan,13932,bona-fide,0,1,1
13933,13933,13933,InTheWild/release_in_the_wild/13933.wav,FDR,13933,bona-fide,0,1,1
13934,13934,13934,InTheWild/release_in_the_wild/13934.wav,Alec Guinness,13934,bona-fide,0,1,1
13935,13935,13935,InTheWild/release_in_the_wild/13935.wav,Alec Guinness,13935,bona-fide,0,1,1
13936,13936,13936,InTheWild/release_in_the_wild/13936.wav,Bill Clinton,13936,bona-fide,0,1,1
13937,13937,13937,InTheWild/release_in_the_wild/13937.wav,Christopher Hitchens,13937,bona-fide,0,1,1
13938,13938,13938,InTheWild/release_in_the_wild/13938.wav,Richard Nixon,13938,spoof,1,1,0
13939,13939,13939,InTheWild/release_in_the_wild/13939.wav,Richard Nixon,13939,bona-fide,0,1,1
13940,13940,13940,InTheWild/release_in_the_wild/13940.wav,Bernie Sanders,13940,bona-fide,0,1,1
13941,13941,13941,InTheWild/release_in_the_wild/13941.wav,Norm MacDonald,13941,spoof,1,1,0
13942,13942,13942,InTheWild/release_in_the_wild/13942.wav,Barack Obama,13942,bona-fide,0,1,1
13943,13943,13943,InTheWild/release_in_the_wild/13943.wav,Donald Trump,13943,bona-fide,0,1,1
13944,13944,13944,InTheWild/release_in_the_wild/13944.wav,Bill Burr,13944,bona-fide,0,1,1
13945,13945,13945,InTheWild/release_in_the_wild/13945.wav,Alec Guinness,13945,bona-fide,0,1,1
13946,13946,13946,InTheWild/release_in_the_wild/13946.wav,Bill Clinton,13946,bona-fide,0,1,1
13947,13947,13947,InTheWild/release_in_the_wild/13947.wav,Alec Guinness,13947,bona-fide,0,1,1
13948,13948,13948,InTheWild/release_in_the_wild/13948.wav,Mark Zuckerberg,13948,bona-fide,0,1,1
13949,13949,13949,InTheWild/release_in_the_wild/13949.wav,Ayn Rand,13949,spoof,1,1,0
13950,13950,13950,InTheWild/release_in_the_wild/13950.wav,Louis Farrakhan,13950,bona-fide,0,1,1
13951,13951,13951,InTheWild/release_in_the_wild/13951.wav,Donald Trump,13951,bona-fide,0,1,1
13952,13952,13952,InTheWild/release_in_the_wild/13952.wav,Ronald Reagan,13952,bona-fide,0,1,1
13953,13953,13953,InTheWild/release_in_the_wild/13953.wav,Barack Obama,13953,bona-fide,0,1,1
13954,13954,13954,InTheWild/release_in_the_wild/13954.wav,Alec Guinness,13954,bona-fide,0,1,1
13955,13955,13955,InTheWild/release_in_the_wild/13955.wav,Bernie Sanders,13955,spoof,1,1,0
13956,13956,13956,InTheWild/release_in_the_wild/13956.wav,Bill Clinton,13956,bona-fide,0,1,1
13957,13957,13957,InTheWild/release_in_the_wild/13957.wav,Louis C.K.,13957,bona-fide,0,1,1
13958,13958,13958,InTheWild/release_in_the_wild/13958.wav,Donald Trump,13958,bona-fide,0,1,1
13959,13959,13959,InTheWild/release_in_the_wild/13959.wav,Winston Churchill,13959,bona-fide,0,1,1
13960,13960,13960,InTheWild/release_in_the_wild/13960.wav,Ronald Reagan,13960,bona-fide,0,1,1
13961,13961,13961,InTheWild/release_in_the_wild/13961.wav,Alec Guinness,13961,bona-fide,0,1,1
13962,13962,13962,InTheWild/release_in_the_wild/13962.wav,Dwight Eisenhower,13962,bona-fide,0,1,1
13963,13963,13963,InTheWild/release_in_the_wild/13963.wav,Ronald Reagan,13963,bona-fide,0,1,1
13964,13964,13964,InTheWild/release_in_the_wild/13964.wav,Barack Obama,13964,bona-fide,0,1,1
13965,13965,13965,InTheWild/release_in_the_wild/13965.wav,Barack Obama,13965,bona-fide,0,1,1
13966,13966,13966,InTheWild/release_in_the_wild/13966.wav,Richard Nixon,13966,bona-fide,0,1,1
13967,13967,13967,InTheWild/release_in_the_wild/13967.wav,The Notorious B.I.G.,13967,spoof,1,1,0
13968,13968,13968,InTheWild/release_in_the_wild/13968.wav,Bernie Sanders,13968,bona-fide,0,1,1
13969,13969,13969,InTheWild/release_in_the_wild/13969.wav,Donald Trump,13969,bona-fide,0,1,1
13970,13970,13970,InTheWild/release_in_the_wild/13970.wav,Barack Obama,13970,bona-fide,0,1,1
13971,13971,13971,InTheWild/release_in_the_wild/13971.wav,Barack Obama,13971,bona-fide,0,1,1
13972,13972,13972,InTheWild/release_in_the_wild/13972.wav,Ayn Rand,13972,bona-fide,0,1,1
13973,13973,13973,InTheWild/release_in_the_wild/13973.wav,Robert Kardashian,13973,bona-fide,0,1,1
13974,13974,13974,InTheWild/release_in_the_wild/13974.wav,Alec Guinness,13974,bona-fide,0,1,1
13975,13975,13975,InTheWild/release_in_the_wild/13975.wav,Alec Guinness,13975,spoof,1,1,0
13976,13976,13976,InTheWild/release_in_the_wild/13976.wav,Bernie Sanders,13976,spoof,1,1,0
13977,13977,13977,InTheWild/release_in_the_wild/13977.wav,Queen Elizabeth II,13977,bona-fide,0,1,1
